source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
,NPR,NPR,Gaza baker flees Rafah with nearly 1 million other Palestinians,"A professional baker in Gaza has been making cakes to celebrate life amid war. He fled an Israeli offensive in Rafah, along with nearly 1 million other Palestinians, and set up a makeshift bakery near a displaced persons camp.",https://www.npr.org/2024/06/07/nx-s1-4992270/gaza-baker-flees-rafah-with-nearly-1-million-other-palestinians,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-07T21:11:45Z,"A professional baker in Gaza has been making cakes to celebrate life amid war. He fled an Israeli offensive in Rafah, along with nearly 1 million other Palestinians, and set up a makeshift bakery nea… [+26 chars]"
,NPR,Jane Arraf,An aid kitchen in Gaza is trying to stay afloat amidst growing restrictions,The aid group Rebuilding Alliance has relocated to central Gaza from Rafah and is struggling to feed people in need.,https://www.npr.org/2024/06/09/nx-s1-4982832/an-aid-kitchen-in-gaza-is-trying-to-stay-afloat-amidst-growing-restrictions,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-09T12:05:36Z,The aid group Rebuilding Alliance has relocated to central Gaza from Rafah and is struggling to feed people in need.
,NPR,Megan Lim,USAID says it will send $90 million in aid to Gaza,The U.S Agency for International Development says that it will be sending $90 million to aid Palestinians in Gaza. The announcement comes amid growing concerns of famine.,https://www.npr.org/2024/06/05/nx-s1-4993779/usaid-says-it-will-send-90-million-in-aid-to-gaza,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-05T21:06:31Z,The U.S Agency for International Development says that it will be sending $90 million to aid Palestinians in Gaza. The announcement comes amid growing concerns of famine.
,NPR,Ayesha Rascoe,Israel rescues 4 hostages in operation that kills over 270 Gazans,"An Israeli rescue operation freed four Israeli hostages and, according to sources at a hospital in Gaza, resulted in the deaths of more than 200 people.",https://www.npr.org/2024/06/09/nx-s1-4997130/israel-rescues-4-hostages-in-operation-that-kills-over-270-gazans,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-09T12:05:48Z,"An Israeli rescue operation freed four Israeli hostages and, according to sources at a hospital in Gaza, resulted in the deaths of more than 200 people."
,NPR,Scott Detrow,Israeli forces rescue four hostages in 'complex' operation,"Israeli forces rescued four hostages from Gaza on Saturday, in a “complex special daytime operation,” according to a statement put out by Israeli officials.",https://www.npr.org/2024/06/08/nx-s1-4997121/israeli-forces-rescue-four-hostages-in-complex-operation,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-08T21:15:23Z,"Israeli forces rescued four hostages from Gaza on Saturday, in a complex special daytime operation, according to a statement put out by Israeli officials."
,NPR,Clay Masters,What's next for uncommitted movement?,Uncommitted delegates are planning how to influence the Democratic National Convention in August after voters cast primary ballots to protest President Biden's handling of the war in Gaza.,https://www.npr.org/2024/06/14/nx-s1-4996406/whats-next-for-uncommitted-movement,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-14T20:10:37Z,Uncommitted delegates are planning how to influence the Democratic National Convention in August after voters cast primary ballots to protest President Biden's handling of the war in Gaza.
,NPR,Scott Neuman,"In Gaza, months of war have left Palestinians with barely the necessities to survive","Housing, medical care, schools, water and electricity are all in short supply in Gaza, which has endured a nearly eight-month siege by Israeli forces.",https://www.npr.org/2024/06/01/g-s1-1780/gaza-israel-infrastructure-water-schools-hospitals,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5472x3078+0+285/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F7a%2Ff9%2Febf5617c48888bad282d5fa575b5%2Fgettyimages-2154691212.jpg,2024-06-01T09:00:00Z,"Amid Israel's bombardment of Gaza that has followed Hamas' Oct. 7 attack, much of the enclave's already fragile infrastructure water and electricity, as well as housing, hospitals, and schools has be… [+5186 chars]"
,NPR,Daniel Estrin,A Gaza zoo owner had to flee amid war... leaving some animals behind,"A Gaza zoo owner is calling for help rescuing three lions left behind in Rafah, amid an Israeli offensive on Hamas in the city.",https://www.npr.org/2024/06/14/nx-s1-4998278/a-gaza-zoo-owner-had-to-flee-amid-war-leaving-some-animals-behind,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-06-14T20:10:46Z,"A Gaza zoo owner is calling for help rescuing three lions left behind in Rafah, amid an Israeli offensive on Hamas in the city."
,NPR,Kat Lonsdorf,Benny Gantz resigns as Israeli war cabinet member,Gantz followed through on his plan to resign from Prime Minister Benjamin Netanyahu's emergency government on Sunday citing its failure to advance a plan to defeat Hamas in Gaza.,https://www.npr.org/2024/06/09/g-s1-3634/benny-gantz-israeli-war-cabinet-steps-down,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+313/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F69%2Ffc%2Fb27851b542ccb5d21f75c99b2717%2Fgettyimages-2059118672.jpg,2024-06-09T20:14:14Z,"TEL AVIV Benny Gantz, a key member of Israel's war cabinet and longtime rival of Prime Minister Benjamin Netanyahu, announced his resignation from Netanyahus government on Sunday evening. The announc… [+2452 chars]"
,NPR,Associated Press,Aid trucks begin entering Gaza under agreement with Egypt to bypass Rafah,Aid trucks entered Gaza from southern Israel on Sunday through a new agreement to bypass the Rafah crossing with Egypt after Israeli forces seized the Palestinian side of it earlier this month.,https://www.npr.org/2024/05/26/g-s1-1069/aid-trucks-begin-entering-gaza-under-agreement-with-egypt-to-bypass-rafah,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/8640x4860+0+900/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F84%2F45%2F2f4987f64f3ba7570b9058160e76%2Fap24146783870933.jpg,2024-05-26T10:41:28Z,"DEIR AL-BALAH, Gaza Strip (AP) Aid trucks entered Gaza from southern Israel on Sunday through a new agreement to bypass the Rafah crossing with Egypt after Israeli forces seized the Palestinian side … [+5465 chars]"
,NPR,Associated Press,"Aid is delivered to Gaza from newly repaired US-built pier, US military says","The first aid from an American-built pier arrived in Gaza since storm damage required repairs to the project, the U.S. military said, relaunching an effort to bring supplies to Palestinians.",https://www.npr.org/2024/06/09/g-s1-3619/aid-is-delivered-to-gaza-from-newly-repaired-us-built-pier-us-military-says,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+310/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F88%2F8b%2Fc8baddde430682a0bf1264f70516%2Fap24160845921602.jpg,2024-06-09T05:08:55Z,"WASHINGTON The first aid from an American-built pier arrived in Gaza on Saturday since storm damage required repairs to the project, the U.S. military said, relaunching an effort to bring supplies to… [+4448 chars]"
